"id","num_changes","created_at","user","tags","min_x","max_x","min_y","max_y"
"83616741","1","2020-04-15 23:55:11.000","Abdulhafidh","{""comment"":"" #YouthMappers #Map4COVID19"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""personal knowladge""}","39.2206394","39.2206395","-6.1817755","-6.1817755"
"83616930","1","2020-04-16 00:14:27.000","Abdulhafidh","{""comment"":""#YouthMappers #Map4COVID19"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""personal knowladge""}","39.2230314","39.2230314","-6.1816276","-6.1816276"
"83618271","0","2020-04-16 02:03:37.000","noelledwyer","{""comment"":""added phone number, hospital tag, and url"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""https://www.bethesdaweb.com/""}",,,,
"83618392","1","2020-04-16 02:10:06.000","noelledwyer","{""comment"":""added pharmacy tag, phone number, address, and url"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""https://www.walgreens.com/locator/walgreens-1601+s+congress+ave-boynton+beach-fl-33426/id=5490""}","-80.0586234","-80.0586234","26.5130550","26.5130550"
"83618544","1","2020-04-16 02:17:35.000","noelledwyer","{""comment"":""added CVS Pharmacy in Delray Beach"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""https://www.cvs.com/store-locator/cvs-pharmacy-address/700+Ne+7th+Avenue-Delray+Beach-FL-33446/storeid=5401?WT.mc_id=LS_GOOGLE_FS_5401""}","-80.0678766","-80.0678766","26.4735598","26.4735598"
"83619147","1","2020-04-16 02:47:29.000","noelledwyer","{""comment"":""added Walgreens in Delray Beach. #GWU_geog"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""https://www.walgreens.com/locator/walgreens-430+ne+6th+ave-delray+beach-fl-33483/id=2547""}","-80.0675064","-80.0675064","26.4698719","26.4698719"
"83716232","1","2020-04-17 16:00:36.000","Johnny Lagios","{""comment"":""Update based on local info"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Google Maps, local knowledge""}","23.9819358","23.9819358","38.0613314","38.0613314"
"83716372","1","2020-04-17 16:03:26.000","Johnny Lagios","{""comment"":""Updated on local info"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local knowledge""}","23.9807737","23.9807738","38.0800134","38.0800135"
"83723773","1","2020-04-17 19:46:36.000","Dawn Drake","{""comment"":""#AGSMAppyHour417 "",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Walgreens website""}","-94.8161538","-94.8157414","39.8057434","39.8061221"
"83723870","1","2020-04-17 19:49:41.000","Dawn Drake","{""comment"":""#AGSMAppyHour417 "",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Walgreens website""}","-94.8043160","-94.8039049","39.7772891","39.7777345"
"83723990","1","2020-04-17 19:53:33.000","DSheets","{""comment"":""Added clinic #AGSMAppyHour417 #americangeo "",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge, store website- mymdnow.com""}","-80.2423650","-80.2423650","26.1212168","26.1212168"
"83723992","1","2020-04-17 19:53:35.000","ntx_geography","{""comment"":""Walgreens Pharmacy "",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local Knowledge""}","-96.7940569","-96.7940569","33.0219242","33.0219242"
"83724068","1","2020-04-17 19:55:55.000","KCann","{""comment"":""Added pharmacy. #AmericanGeo #TeachOSM #AGSMappyHour417"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Aerial imagery, local knowledge, website""}","-74.6010572","-74.6010572","40.1749795","40.1749795"
"83724094","1","2020-04-17 19:56:46.000","careynolds","{""comment"":""added phone, address, and URL  #americangeo  #agsmappyhour417  #teachosm"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge and store website""}","-70.4855921","-70.4855920","41.7017070","41.7017070"
"83724137","1","2020-04-17 19:58:29.000","ntx_geography","{""comment"":""Teach OSM, AGS MappyHour 417"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local Knowlwedge, Website""}","-96.7991424","-96.7991424","33.0260621","33.0260621"
"83724163","1","2020-04-17 19:59:05.000","conorjwhite96","{""comment"":""#AmericanGeo"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge""}","-6.6525650","-6.6525650","53.2109513","53.2109513"
"83724284","1","2020-04-17 20:02:51.000","careynolds","{""comment"":""added URL and phone number #americangeo  #agsmappyhour417  #teachosm"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge and clinic website ""}","-70.4882087","-70.4877715","41.7170902","41.7177400"
"83724305","1","2020-04-17 20:03:21.000","Dawn Drake","{""comment"":""local knowledge"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""#AGSMAppyHour417""}","-94.8294300","-94.8294300","39.7765918","39.7765918"
"83724631","1","2020-04-17 20:14:37.000","careynolds","{""comment"":""update phone number, address, URL #americangeo  #agsmappyhour417 #teachosm"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge and store website""}","-70.5077264","-70.5077264","41.7659823","41.7659823"
"72304025","1","2019-07-16 12:54:53.000","naveenpf","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","76.2177565","76.2177565","10.3474484","10.3474484"
"72341222","1","2019-07-17 10:38:40.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4891288","-16.4891288","16.0272546","16.0272546"
"72341496","1","2019-07-17 10:44:33.000","Cheikhounabamba","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4893215","-16.4893215","16.0252845","16.0252845"
"72341526","1","2019-07-17 10:45:12.000","cheikhounacasset","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4891148","-16.4891148","16.0273059","16.0273059"
"77356312","1","2019-11-21 06:38:00.000","meomancer","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","107.7096533","107.7096533","-6.9199887","-6.9199887"
"77356493","1","2019-11-21 06:42:31.000","meomancer","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","107.7096533","107.7102292","-6.9207341","-6.9199887"
"76262966","1","2019-10-27 10:59:10.000","markherringer","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","12.2228105","12.2228106","51.8490317","51.8490317"
"76265826","1","2019-10-27 13:19:01.000","markherringer","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","12.1954017","12.1990539","51.8148128","51.8163143"
"77364976","1","2019-11-21 09:19:09.000","meomancer","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","107.7102291","107.7102292","-6.9207341","-6.9207341"
"72376489","1","2019-07-18 07:42:08.000","Ibou1003","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3248708","-16.3248708","15.9286108","15.9286108"
"72376491","1","2019-07-18 07:42:10.000","Ndeye Khady Ndoye","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.2740668","-16.2740668","15.9178309","15.9178309"
"72417926","1","2019-07-19 07:54:05.000","Ibou1003","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3278456","-16.3278456","15.9313501","15.9313501"
"72418388","1","2019-07-19 08:05:02.000","Ibou1003","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3085553","-16.3085553","15.8810860","15.8810860"
"72418390","1","2019-07-19 08:05:03.000","Ibou1003","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.1805111","-16.1805111","15.9604943","15.9604943"
"72418397","1","2019-07-19 08:05:19.000","Ibou1003","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.2626512","-16.2626512","16.0245315","16.0245315"
"72418408","1","2019-07-19 08:05:28.000","Ndeye Khady Ndoye","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.2609997","-16.2609997","15.9217149","15.9217149"
"72418409","1","2019-07-19 08:05:29.000","Ibou1003","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.2665978","-16.2665978","15.8738190","15.8738190"
"72418410","1","2019-07-19 08:05:30.000","Ibou1003","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3328160","-16.3328160","15.8370541","15.8370541"
"72418411","1","2019-07-19 08:05:32.000","Ndeye Khady Ndoye","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3471381","-16.3471381","15.9290022","15.9290022"
"72418430","1","2019-07-19 08:06:02.000","Ibou1003","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3469070","-16.3469070","15.8653980","15.8653980"
"72418431","1","2019-07-19 08:06:03.000","Ndeye Khady Ndoye","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3351467","-16.3351467","15.9065136","15.9065136"
"72418433","1","2019-07-19 08:06:03.000","Ndeye Khady Ndoye","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.2249260","-16.2249260","15.9446086","15.9446086"
"72418435","1","2019-07-19 08:06:04.000","Ndeye Khady Ndoye","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.2257053","-16.2257053","16.0390490","16.0390490"
"72418436","1","2019-07-19 08:06:05.000","Ndeye Khady Ndoye","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.2997294","-16.2997294","15.9829005","15.9829005"
"72418437","1","2019-07-19 08:06:06.000","Ndeye Khady Ndoye","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3186016","-16.3186016","15.8584601","15.8584601"
"72418439","1","2019-07-19 08:06:09.000","Ndeye Khady Ndoye","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3614131","-16.3614131","15.8393057","15.8393057"
"72418440","1","2019-07-19 08:06:10.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4870302","-16.4870302","15.9943474","15.9943474"
"72418441","1","2019-07-19 08:06:11.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4863741","-16.4863741","15.9906978","15.9906978"
"72418445","1","2019-07-19 08:06:12.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4956722","-16.4956722","15.9989833","15.9989833"
"72418479","1","2019-07-19 08:07:00.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4881693","-16.4881693","16.0023484","16.0023484"
"72418481","1","2019-07-19 08:07:01.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4937363","-16.4937363","16.0090117","16.0090117"
"72418482","1","2019-07-19 08:07:02.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4970073","-16.4970073","16.0129749","16.0129749"
"72418483","1","2019-07-19 08:07:03.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4938071","-16.4938071","16.0135446","16.0135446"
"72418484","1","2019-07-19 08:07:04.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4910259","-16.4910259","16.0206010","16.0206010"
"72418492","1","2019-07-19 08:07:15.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4898160","-16.4898160","16.0207679","16.0207679"
"72418493","1","2019-07-19 08:07:16.000","cheikhounacasset","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4862975","-16.4862975","15.9907590","15.9907590"
"72418495","1","2019-07-19 08:07:17.000","cheikhounacasset","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4899617","-16.4899617","15.9933001","15.9933001"
"72418496","1","2019-07-19 08:07:18.000","cheikhounacasset","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4954896","-16.4954896","15.9989664","15.9989664"
"72418497","1","2019-07-19 08:07:19.000","cheikhounacasset","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4897861","-16.4897861","15.9974965","15.9974965"
"72418526","1","2019-07-19 08:08:00.000","cheikhounacasset","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4906225","-16.4906225","16.0056372","16.0056372"
"72418527","1","2019-07-19 08:08:01.000","cheikhounacasset","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4933452","-16.4933452","16.0111015","16.0111015"
"72418528","1","2019-07-19 08:08:02.000","cheikhounacasset","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4902293","-16.4902293","16.0172218","16.0172218"
"72418529","1","2019-07-19 08:08:03.000","cheikhounacasset","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4895665","-16.4895665","16.0221049","16.0221049"
"72418531","1","2019-07-19 08:08:04.000","Cheikhounabamba","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5068336","-16.5068336","16.0436716","16.0436716"
"72418532","1","2019-07-19 08:08:05.000","Cheikhounabamba","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5067532","-16.5067532","16.0439240","16.0439240"
"72418533","1","2019-07-19 08:08:06.000","Cheikhounabamba","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5095518","-16.5095518","16.0037570","16.0037570"
"72418534","1","2019-07-19 08:08:07.000","Cheikhounabamba","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5062732","-16.5062732","16.0239806","16.0239806"
"72418535","1","2019-07-19 08:08:07.000","mhddiallo","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5070555","-16.5070555","15.8876830","15.8876830"
"72418538","1","2019-07-19 08:08:08.000","mhddiallo","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5067920","-16.5067920","15.8667665","15.8667665"
"72418574","1","2019-07-19 08:09:00.000","mhddiallo","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5132989","-16.5132989","15.8398447","15.8398447"
"72418575","1","2019-07-19 08:09:01.000","mhddiallo","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4884010","-16.4884010","15.8653210","15.8653210"
"72418576","1","2019-07-19 08:09:02.000","Cheikhounabamba","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5065987","-16.5065987","16.0394631","16.0394631"
"72418577","1","2019-07-19 08:09:03.000","Cheikhounabamba","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5059069","-16.5059069","16.0231911","16.0231911"
"72418581","1","2019-07-19 08:09:06.000","Cheikhounabamba","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5091873","-16.5091873","16.0192405","16.0192405"
"72418582","1","2019-07-19 08:09:07.000","Khadidiatou Sonko","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4877132","-16.4877132","16.0253998","16.0253998"
"72418583","1","2019-07-19 08:09:08.000","Khadidiatou Sonko","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5082520","-16.5082520","16.0286367","16.0286367"
"72418584","1","2019-07-19 08:09:09.000","Khadidiatou Sonko","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5050386","-16.5050386","16.0226764","16.0226764"
"72418586","1","2019-07-19 08:09:09.000","Khadidiatou Sonko","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5053366","-16.5053366","16.0227813","16.0227813"
"72418588","1","2019-07-19 08:09:10.000","Khadidiatou Sonko","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5080773","-16.5080773","16.0291024","16.0291024"
"72418629","1","2019-07-19 08:10:00.000","Khadidiatou Sonko","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5084267","-16.5084267","16.0261271","16.0261271"
"72418630","1","2019-07-19 08:10:02.000","Ibou1003","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5041040","-16.5041040","16.0230552","16.0230552"
"72418631","1","2019-07-19 08:10:03.000","Ibou1003","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5050727","-16.5050727","16.0268200","16.0268200"
"72418633","1","2019-07-19 08:10:04.000","Ndeye Khady Ndoye","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5048381","-16.5048381","16.0266887","16.0266887"
"72418634","1","2019-07-19 08:10:05.000","Ndeye Khady Ndoye","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5050338","-16.5050338","16.0271943","16.0271943"
"72418635","1","2019-07-19 08:10:06.000","Ndeye Khady Ndoye","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5041091","-16.5041091","16.0282465","16.0282465"
"72418637","1","2019-07-19 08:10:07.000","Ndeye Khady Ndoye","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5038110","-16.5038110","16.0329579","16.0329579"
"72418642","1","2019-07-19 08:10:16.000","Ndeye Khady Ndoye","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5034503","-16.5034503","16.0343380","16.0343380"
"72418645","1","2019-07-19 08:10:19.000","cheikhounacasset","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3974370","-16.3974370","15.9197306","15.9197306"
"72418676","1","2019-07-19 08:11:00.000","cheikhounacasset","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3766620","-16.3766620","15.9365262","15.9365262"
"72418677","1","2019-07-19 08:11:04.000","cheikhounacasset","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3575668","-16.3575668","15.9882069","15.9882069"
"72418678","1","2019-07-19 08:11:04.000","cheikhounacasset","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4379899","-16.4379899","15.8441194","15.8441194"
"72418688","1","2019-07-19 08:11:21.000","Khadidiatou Sonko","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4423248","-16.4423248","15.9848516","15.9848516"
"72418690","1","2019-07-19 08:11:22.000","Khadidiatou Sonko","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4521036","-16.4521036","15.9341250","15.9341250"
"72418706","1","2019-07-19 08:11:39.000","Cheikhounabamba","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4543195","-16.4543195","15.9584302","15.9584302"
"72418710","1","2019-07-19 08:11:42.000","Cheikhounabamba","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4681045","-16.4681045","15.9826041","15.9826041"
"72418711","1","2019-07-19 08:11:43.000","Cheikhounabamba","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4931829","-16.4931829","15.9400277","15.9400277"
"72418720","1","2019-07-19 08:12:00.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3976165","-16.3976165","15.9199155","15.9199155"
"72418721","1","2019-07-19 08:12:01.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3652819","-16.3652819","15.9225051","15.9225051"
"72418723","1","2019-07-19 08:12:02.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3708631","-16.3708631","15.9717537","15.9717537"
"72418724","1","2019-07-19 08:12:03.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3770082","-16.3770082","15.9848611","15.9848611"
"72418725","1","2019-07-19 08:12:04.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4263296","-16.4263296","15.8918822","15.8918822"
"72418727","1","2019-07-19 08:12:05.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3922098","-16.3922098","15.8612078","15.8612078"
"72418728","1","2019-07-19 08:12:06.000","mhddiallo","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4910200","-16.4910200","16.0206419","16.0206419"
"72418730","1","2019-07-19 08:12:06.000","mhddiallo","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4938740","-16.4938740","16.0240060","16.0240060"
"72418731","1","2019-07-19 08:12:08.000","mhddiallo","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4964437","-16.4964437","16.0252780","16.0252780"
"72418733","1","2019-07-19 08:12:09.000","mhddiallo","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4969496","-16.4969496","16.0199110","16.0199110"
"72418770","1","2019-07-19 08:13:00.000","mhddiallo","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4890505","-16.4890505","16.0273076","16.0273076"
"72418773","1","2019-07-19 08:13:02.000","Haroune Rachid SAGNA","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4452933","-16.4452933","16.0407075","16.0407075"
"72418778","1","2019-07-19 08:13:03.000","Haroune Rachid SAGNA","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4469403","-16.4469403","16.0398031","16.0398031"
"72418780","1","2019-07-19 08:13:04.000","FINI6caroline","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4891431","-16.4891431","16.0270009","16.0270009"
"72418782","1","2019-07-19 08:13:05.000","FINI6caroline","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3472144","-16.3472144","16.1088220","16.1088220"
"72418783","1","2019-07-19 08:13:06.000","FINI6caroline","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3635252","-16.3635252","16.0834975","16.0834975"
"72418785","1","2019-07-19 08:13:07.000","FINI6caroline","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3914790","-16.3914790","16.0671685","16.0671685"
"72418786","1","2019-07-19 08:13:07.000","FINI6caroline","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3820582","-16.3820582","16.0772822","16.0772822"
"72418787","1","2019-07-19 08:13:08.000","FINI6caroline","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4195284","-16.4195284","16.0656878","16.0656878"
"72418788","1","2019-07-19 08:13:10.000","FINI6caroline","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4331860","-16.4331860","16.0476982","16.0476982"
"72418816","1","2019-07-19 08:14:00.000","FINI6caroline","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4265363","-16.4265363","16.0667229","16.0667229"
